"","Player.ID","Last.Name","First.Name","Bats","Pitches","Team","V7"
"1","ackej001","Acker","Jim","R","R","ATL","P"
"2","alexd001","Alexander","Doyle","R","R","ATL","P"
"3","assep001","Assenmacher","Paul","L","L","ATL","P"
"4","bellt001","Bell","Terry","R","R","ATL","PH"
"5","beneb001","Benedict","Bruce","R","R","ATL","C"
"6","blauj001","Blauser","Jeff","R","R","ATL","SS"
"7","boevj001","Boever","Joe","R","R","ATL","P"
"8","caryc001","Cary","Chuck","L","L","ATL","P"
"9","clarm001","Clary","Marty","R","R","ATL","P"
"10","coffk001","Coffman","Kevin","R","R","ATL","P"
"11","davit001","Davis","Trench","L","L","ATL","PH"
"12","dedmj001","Dedmon","Jeff","L","R","ATL","P"
"13","fiscm001","Fischlin","Mike","R","R","ATL","PR"
"14","gantr001","Gant","Ron","R","R","ATL","2B"
"15","garbg001","Garber","Gene","R","R","ATL","P"
"16","glavt001","Glavine","Tom","L","L","ATL","P"
"17","grifk001","Griffey","Ken","L","L","ATL","OF"
"18","halla001","Hall","Albert","B","R","ATL","OF"
"19","hubbg001","Hubbard","Glenn","R","R","ATL","2B"
"20","jamed001","James","Dion","L","L","ATL","OF"
"21","mahlr001","Mahler","Rick","R","R","ATL","P"
"22","mcwil001","McWilliams","Larry","L","L","ATL","P"
"23","motld001","Motley","Darryl","R","R","ATL","OF"
"24","murpd001","Murphy","Dale","R","R","ATL","OF"
"25","nettg001","Nettles","Graig","L","R","ATL","3B"
"26","niekp001","Niekro","Phil","R","R","ATL","P"
"27","oberk001","Oberkfell","Ken","L","R","ATL","3B"
"28","olwie001","Olwine","Ed","R","L","ATL","P"
"29","onear001","O'Neal","Randy","R","R","ATL","P"
"30","palmd001","Palmer","David","R","R","ATL","P"
"31","perrg001","Perry","Gerald","L","R","ATL","1B"
"32","pulec001","Puleo","Charlie","R","R","ATL","P"
"33","ramir001","Ramirez","Rafael","R","R","ATL","SS"
"34","roeng001","Roenicke","Gary","R","R","ATL","OF"
"35","rungp001","Runge","Paul","R","R","ATL","3B"
"36","simmt001","Simmons","Ted","B","R","ATL","1B"
"37","smitp001","Smith","Pete","R","R","ATL","P"
"38","smitz001","Smith","Zane","L","L","ATL","P"
"39","thoma001","Thomas","Andres","R","R","ATL","SS"
"40","virgo001","Virgil","Ozzie","R","R","ATL","C"
"41","ziems001","Ziem","Steve","R","R","ATL","P"
"42","aased001","Aase","Don","R","R","BAL","P"
"43","arnot001","Arnold","Tony","R","R","BAL","P"
"44","ballj002","Ballard","Jeff","L","L","BAL","P"
"45","belle001","Bell","Eric","L","L","BAL","P"
"46","boddm001","Boddicker","Mike","R","R","BAL","P"
"47","burlr001","Burleson","Rick","R","R","BAL","2B"
"48","corbd001","Corbett","Doug","R","R","BAL","P"
"49","delel001","DeLeon","Luis","R","R","BAL","P"
"50","dixok001","Dixon","Ken","B","R","BAL","P"
"51","dwyej001","Dwyer","Jim","L","L","BAL","DH"
"52","flanm001","Flanagan","Mike","L","L","BAL","P"
"53","gerhk001","Gerhart","Ken","R","R","BAL","OF"
"54","gonzr001","Gonzales","Rene","R","R","BAL","3B"
"55","grifm001","Griffin","Mike","R","R","BAL","P"
"56","gutij001","Gutierrez","Jackie","R","R","BAL","2B"
"57","habyj001","Habyan","John","R","R","BAL","P"
"58","hartm001","Hart","Mike","L","L","BAL","OF"
"59","kennt001","Kennedy","Terry","L","R","BAL","C"
"60","kinnm001","Kinnunen","Mike","L","L","BAL","P"
"61","knigr001","Knight","Ray","R","R","BAL","3B"
"62","lacyl001","Lacy","Lee","R","R","BAL","OF"
"63","lynnf001","Lynn","Fred","L","L","BAL","OF"
"64","mcgrs001","McGregor","Scott","B","L","BAL","P"
"65","mesaj001","Mesa","Jose","R","R","BAL","P"
"66","murre001","Murray","Eddie","B","R","BAL","1B"
"67","nichc001","Nichols","Carl","R","R","BAL","C"
"68","niedt001","Niedenfuer","Tom","R","R","BAL","P"
