"","Player.ID","Last.Name","First.Name","Bats","Pitches","Team","V7"
"1","asseb101","Asselstine","Brian","L","R","ATL","OF"
"2","autra101","Autry","Al","R","R","ATL","P"
"3","bearm101","Beard","Mike","L","L","ATL","P"
"4","bellr102","Belloir","Rob","R","R","ATL","SS"
"5","campr001","Camp","Rick","R","R","ATL","P"
"6","caprb101","Capra","Buzz","R","R","ATL","P"
"7","chand101","Chaney","Darrel","B","R","ATL","SS"
"8","corrv101","Correll","Vic","R","R","ATL","C"
"9","crowt101","Crowley","Terry","L","L","ATL","PH"
"10","dalcb101","Dal Canton","Bruce","R","R","ATL","P"
"11","devia101","Devine","Adrian","R","R","ATL","P"
"12","eastj001","Easterly","Jamie","L","L","ATL","P"
"13","edenm101","Eden","Mike","B","R","ATL","2B"
"14","evand001","Evans","Darrell","L","R","ATL","1B"
"15","gastc101","Gaston","Cito","R","R","ATL","OF"
"16","gilbr101","Gilbreath","Rod","R","R","ATL","2B"
"17","hannp101","Hanna","Preston","R","R","ATL","P"
"18","hendk101","Henderson","Ken","B","R","ATL","OF"
"19","lacof001","LaCorte","Frank","R","R","ATL","P"
"20","lacyl001","Lacy","Lee","R","R","ATL","2B"
"21","leonm101","Leon","Max","R","R","ATL","P"
"22","marsm101","Marshall","Mike","R","R","ATL","P"
"23","may-d101","May","Dave","L","R","ATL","OF"
"24","messa101","Messersmith","Andy","R","R","ATL","P"
"25","montw101","Montanez","Willie","L","L","ATL","1B"
"26","moorj101","Moore","Junior","R","R","ATL","3B"
"27","morer101","Moret","Roger","B","L","ATL","P"
"28","mortc102","Morton","Carl","R","R","ATL","P"
"29","murpd001","Murphy","Dale","R","R","ATL","C"
"30","niekp001","Niekro","Phil","R","R","ATL","P"
"31","offir101","Office","Rowland","L","L","ATL","OF"
"32","pacit001","Paciorek","Tom","R","R","ATL","OF"
"33","perem101","Perez","Marty","R","R","ATL","2B"
"34","pocob001","Pocoroba","Biff","B","R","ATL","C"
"35","robic101","Robinson","Craig","R","R","ATL","2B"
"36","rockp101","Rockett","Pat","R","R","ATL","SS"
"37","roysj001","Royster","Jerry","R","R","ATL","3B"
"38","ruthd001","Ruthven","Dick","R","R","ATL","P"
"39","sosae101","Sosa","Elias","R","R","ATL","P"
"40","torrp101","Torrealba","Pablo","L","L","ATL","P"
"41","varnp101","Varney","Pete","R","R","ATL","C"
"42","wille101","Williams","Earl","R","R","ATL","C"
"43","wynnj101","Wynn","Jim","R","R","ATL","OF"
"44","alexd001","Alexander","Doyle","R","R","BAL","P"
"45","bailb001","Bailor","Bob","R","R","BAL","DH"
"46","belam101","Belanger","Mark","R","R","BAL","SS"
"47","blaip101","Blair","Paul","R","R","BAL","OF"
"48","bumba001","Bumbry","Al","L","R","BAL","OF"
"49","crowt101","Crowley","Terry","L","L","BAL","DH"
"50","cuelm101","Cuellar","Mike","L","L","BAL","P"
"51","dauer001","Dauer","Rich","R","R","BAL","2B"
"52","decid001","DeCinces","Doug","R","R","BAL","3B"
"53","dempr001","Dempsey","Rick","R","R","BAL","C"
"54","duncd101","Duncan","Dave","R","R","BAL","C"
"55","flanm001","Flanagan","Mike","L","L","BAL","P"
"56","garck001","Garcia","Kiko","R","R","BAL","SS"
"57","garlw101","Garland","Wayne","R","R","BAL","P"
"58","gricb001","Grich","Bobby","R","R","BAL","2B"
"59","grimr101","Grimsley","Ross","L","L","BAL","P"
"60","harpt101","Harper","Tommy","R","R","BAL","DH"
"61","hende103","Hendricks","Elrod","L","R","BAL","C"
"62","holdf101","Holdsworth","Fred","R","R","BAL","P"
"63","holtk101","Holtzman","Ken","R","L","BAL","P"
"64","jackg101","Jackson","Grant","B","L","BAL","P"
"65","jackr001","Jackson","Reggie","L","L","BAL","OF"
"66","martd001","Martinez","Dennis","R","R","BAL","P"
"67","martt001","Martinez","Tippy","L","L","BAL","P"
"68","may-l101","May","Lee","R","R","BAL","1B"
"69","may-r101","May","Rudy","L","L","BAL","P"
"70","mcgrs001","McGregor","Scott","B","L","BAL","P"
"71","milld101","Miller","Dyar","R","R","BAL","P"
"72","moraa101","Mora","Andres","R","R","BAL","DH"
"73","muset101","Muser","Tony","L","L","BAL","1B"
"74","nordt101","Nordbrook","Tim","R","R","BAL","2B"
"75","pagad101","Pagan","Dave","R","R","BAL","P"
"76","palmj001","Palmer","Jim","R","R","BAL","P"
"77","robib104","Robinson","Brooks","R","R","BAL","3B"
"78","shopt101","Shopay","Tom","L","R","BAL","OF"
"79","singk001","Singleton","Ken","B","R","BAL","OF"
"80","stilr102","Stillman","Royle","L","L","BAL","DH"
"81","bakej103","Baker","Jack","R","R","BOS","1B"
"82","burlr001","Burleson","Rick","R","R","BOS","SS"
"83","carbb101","Carbo","Bernie","L","R","BOS","DH"
"84","clevr101","Cleveland","Reggie","R","R","BOS","P"
"85","coopc001","Cooper","Cecil","L","L","BOS","1B"
"86","darwb101","Darwin","Bobby","R","R","BOS","OF"
"87","dills101","Dillard","Steve","R","R","BOS","3B"
"88","doyld102","Doyle","Denny","L","R","BOS","2B"
"89","evand002","Evans","Dwight","R","R","BOS","OF"
"90","fiskc001","Fisk","Carlton","R","R","BOS","C"
"91","grifd101","Griffin","Doug","R","R","BOS","2B"
"92","heisb101","Heise","Bob","R","R","BOS","3B"
"93","hobsb101","Hobson","Butch","R","R","BOS","3B"
"94","houst101","House","Tom","L","L","BOS","P"
"95","jenkf101","Jenkins","Fergie","R","R","BOS","P"
"96","johnd103","Johnson","Deron","R","R","BOS","DH"
"97","joner102","Jones","Rick","L","L","BOS","P"
"98","kreur101","Kreuger","Rick","R","L","BOS","P"
"99","lee-b101","Lee","Bill","L","L","BOS","P"
"100","lynnf001","Lynn","Fred","L","L","BOS","OF"
"101","merca101","Merchant","Andy","L","R","BOS","C"
"102","millr001","Miller","Rick","L","L","BOS","OF"
"103","montb101","Montgomery","Bob","R","R","BOS","C"
"104","murpt101","Murphy","Tom","R","R","BOS","P"
"105","petrr101","Petrocelli","Rico","R","R","BOS","3B"
"106","poled101","Pole","Dick","R","R","BOS","P"
"107","ricej001","Rice","Jim","R","R","BOS","OF"
"108","tianl101","Tiant","Luis","R","R","BOS","P"
"109","white002","Whitt","Ernie","L","R","BOS","C"
"110","willj102","Willoughby","Jim","R","R","BOS","P"
"111","wiser101","Wise","Rick","R","R","BOS","P"
"112","yastc101","Yastrzemski","Carl","L","R","BOS","1B"
"113","alvao102","Alvarez","Orlando","R","R","CAL","OF"
"114","bochb001","Bochte","Bruce","L","L","CAL","OF"
"115","bondb101","Bonds","Bobby","R","R","CAL","OF"
"116","brewj102","Brewer","Jim","L","L","CAL","P"
"117","brigd101","Briggs","Dan","L","L","CAL","1B"
"118","chald101","Chalk","Dave","R","R","CAL","SS"
"119","colld001","Collins","Dave","B","L","CAL","OF"
"120","dadep101","Dade","Paul","R","R","CAL","OF"
"121","davit103","Davis","Tommy","R","R","CAL","DH"
"122","dragd101","Drago","Dick","R","R","CAL","P"
"123","dunns101","Dunning","Steve","R","R","CAL","P"
"124","easlm001","Easler","Mike","L","R","CAL","DH"
"125","etcha101","Etchebarren","Andy","R","R","CAL","C"
"126","garra101","Garrett","Adrian","L","R","CAL","C"
"127","guerm101","Guerrero","Mario","R","R","CAL","2B"
"128","hampi101","Hampton","Ike","B","R","CAL","C"
"129","hartp001","Hartzell","Paul","R","R","CAL","P"
"130","hassa001","Hassler","Andy","L","L","CAL","P"
"131","herre102","Herrmann","Ed","L","R","CAL","C"
"132","humpt101","Humphrey","Terry","R","R","CAL","C"
"133","jackr002","Jackson","Ron","R","R","CAL","3B"
"134","joneb001","Jones","Bob","L","L","CAL","OF"
"135","kirkd101","Kirkwood","Don","R","R","CAL","P"
"136","lahoj101","Lahoud","Joe","L","L","CAL","OF"
"137","lopec101","Lopez","Carlos","R","R","CAL","OF"
"138","meltb101","Melton","Bill","R","R","CAL","DH"
"139","milem101","Miley","Mike","B","R","CAL","SS"
"140","mongs001","Monge","Sid","B","L","CAL","P"
"141","nordt101","Nordbrook","Tim","R","R","CAL","SS"
"142","overm101","Overy","Mike","R","R","CAL","P"
"143","ramio101","Ramirez","Orlando","R","R","CAL","SS"
"144","remyj001","Remy","Jerry","L","R","CAL","2B"
"145","rossg102","Ross","Gary","R","R","CAL","P"
"146","ryann001","Ryan","Nolan","R","R","CAL","P"
"147","scotm101","Scott","Mickey","L","L","CAL","P"
"148","smitb101","Smith","Billy","B","R","CAL","SS"
"149","solat101","Solaita","Tony","L","L","CAL","1B"
"150","stanl102","Stanton","Leroy","R","R","CAL","OF"
"151","tanaf001","Tanana","Frank","L","L","CAL","P"
"152","torrr101","Torres","Rusty","B","R","CAL","OF"
"153","verhj101","Verhoeven","John","R","R","CAL","P"
"154","wheeg101","Wheelock","Gary","R","R","CAL","P"
"155","banna001","Bannister","Alan","R","R","CHA","OF"
"156","barrf101","Barrios","Francisco","R","R","CHA","P"
"157","bellk101","Bell","Kevin","R","R","CHA","3B"
"158","bradb105","Bradford","Buddy","R","R","CHA","OF"
"159","bretk101","Brett","Ken","L","L","CHA","P"
"160","brohj101","Brohamer","Jack","L","R","CHA","2B"
"161","carrc103","Carroll","Clay","R","R","CHA","P"
"162","coggr101","Coggins","Rich","L","L","CHA","OF"
"163","dentb001","Dent","Bucky","R","R","CHA","SS"
"164","downb001","Downing","Brian","R","R","CHA","C"
"165","enrig101","Enright","George","R","R","CHA","C"
"166","essij001","Essian","Jim","R","R","CHA","C"
"167","ewins101","Ewing","Sam","L","L","CHA","DH"
"168","forst001","Forster","Terry","L","L","CHA","P"
"169","garrr101","Garr","Ralph","L","R","CHA","OF"
