"","Player.ID","Last.Name","First.Name","Bats","Pitches","Team","V7"
"1","alexd001","Alexander","Doyle","R","R","ATL","P"
"2","asseb101","Asselstine","Brian","L","R","ATL","OF"
"3","beneb001","Benedict","Bruce","R","R","ATL","C"
"4","blanl101","Blanks","Larvell","R","R","ATL","SS"
"5","boggt001","Boggs","Tommy","R","R","ATL","P"
"6","bradl101","Bradford","Larry","R","L","ATL","P"
"7","burrj001","Burroughs","Jeff","R","R","ATL","OF"
"8","campr001","Camp","Rick","R","R","ATL","P"
"9","chamc001","Chambliss","Chris","L","R","ATL","1B"
"10","coopg101","Cooper","Gary","B","R","ATL","OF"
"11","garbg001","Garber","Gene","R","R","ATL","P"
"12","gomel101","Gomez","Luis","R","R","ATL","SS"
"13","hannp101","Hanna","Preston","R","R","ATL","P"
"14","harpt001","Harper","Terry","R","R","ATL","OF"
"15","hornb001","Horner","Bob","R","R","ATL","3B"
"16","hraba101","Hrabosky","Al","R","L","ATL","P"
"17","hubbg001","Hubbard","Glenn","R","R","ATL","2B"
"18","lum-m101","Lum","Mike","L","L","ATL","OF"
"19","mahlr001","Mahler","Rick","R","R","ATL","P"
"20","mattg001","Matthews","Gary","R","R","ATL","OF"
"21","matur101","Matula","Rick","R","R","ATL","P"
"22","mcwil001","McWilliams","Larry","L","L","ATL","P"
"23","mille001","Miller","Eddie","B","R","ATL","OF"
"24","murpd001","Murphy","Dale","R","R","ATL","OF"
"25","nahob001","Nahorodny","Bill","R","R","ATL","C"
"26","niekp001","Niekro","Phil","R","R","ATL","P"
"27","nolaj001","Nolan","Joe","L","R","ATL","C"
"28","pocob001","Pocoroba","Biff","B","R","ATL","C"
"29","ramir001","Ramirez","Rafael","R","R","ATL","SS"
"30","roysj001","Royster","Jerry","R","R","ATL","2B"
"31","ruizc101","Ruiz","Chico","R","R","ATL","3B"
"32","spikc101","Spikes","Charlie","R","R","ATL","OF"
"33","ayalb001","Ayala","Benny","R","R","BAL","DH"
"34","belam101","Belanger","Mark","R","R","BAL","SS"
"35","boddm001","Boddicker","Mike","R","R","BAL","P"
"36","bonnb101","Bonner","Bobby","R","R","BAL","SS"
"37","bumba001","Bumbry","Al","L","R","BAL","OF"
"38","corem101","Corey","Mark","R","R","BAL","OF"
"39","crowt101","Crowley","Terry","L","L","BAL","DH"
"40","dauer001","Dauer","Rich","R","R","BAL","2B"
"41","decid001","DeCinces","Doug","R","R","BAL","3B"
"42","dempr001","Dempsey","Rick","R","R","BAL","C"
"43","flanm001","Flanagan","Mike","L","L","BAL","P"
"44","fordd101","Ford","Dave","R","R","BAL","P"
"45","garck001","Garcia","Kiko","R","R","BAL","SS"
"46","grahd101","Graham","Dan","L","R","BAL","C"
"47","hartp001","Hartzell","Paul","R","R","BAL","P"
"48","hazed101","Hazewood","Drungo","R","R","BAL","OF"
"49","kellp101","Kelly","Pat","L","L","BAL","OF"
"50","kerrj101","Kerrigan","Joe","R","R","BAL","P"
"51","krenw001","Krenchicki","Wayne","L","R","BAL","SS"
"52","lowej001","Lowenstein","John","L","R","BAL","OF"
"53","martd001","Martinez","Dennis","R","R","BAL","P"
"54","martt001","Martinez","Tippy","L","L","BAL","P"
"55","may-l101","May","Lee","R","R","BAL","DH"
"56","mcgrs001","McGregor","Scott","B","L","BAL","P"
"57","murre001","Murray","Eddie","B","R","BAL","1B"
"58","palmj001","Palmer","Jim","R","R","BAL","P"
"59","rayff001","Rayford","Floyd","R","R","BAL","3B"
"60","roeng001","Roenicke","Gary","R","R","BAL","OF"
"61","sakal001","Sakata","Lenn","R","R","BAL","2B"
"62","singk001","Singleton","Ken","B","R","BAL","OF"
"63","skagd101","Skaggs","Dave","R","R","BAL","C"
"64","stews001","Stewart","Sammy","R","R","BAL","P"
"65","stodt001","Stoddard","Tim","R","R","BAL","P"
"66","stons101","Stone","Steve","R","R","BAL","P"
"67","alleg001","Allenson","Gary","R","R","BOS","C"
"68","aponl001","Aponte","Luis","R","R","BOS","P"
"69","billj101","Billingham","Jack","R","R","BOS","P"
"70","bowes101","Bowen","Sam","R","R","BOS","OF"
"71","brohj101","Brohamer","Jack","L","R","BOS","3B"
"72","burgt001","Burgmeier","Tom","L","L","BOS","P"
"73","burlr001","Burleson","Rick","R","R","BOS","SS"
"74","campb001","Campbell","Bill","R","R","BOS","P"
"75","craws001","Crawford","Steve","R","R","BOS","P"
"76","dragd101","Drago","Dick","R","R","BOS","P"
"77","dwyej001","Dwyer","Jim","L","L","BOS","OF"
"78","ecked001","Eckersley","Dennis","R","R","BOS","P"
"79","evand002","Evans","Dwight","R","R","BOS","OF"
"80","fiskc001","Fisk","Carlton","R","R","BOS","C"
"81","gedmr001","Gedman","Rich","L","R","BOS","DH"
"82","hancg001","Hancock","Garry","L","L","BOS","OF"
"83","hobsb101","Hobson","Butch","R","R","BOS","3B"
"84","hoffg001","Hoffman","Glenn","R","R","BOS","3B"
"85","hursb001","Hurst","Bruce","L","L","BOS","P"
"86","locks101","Lockwood","Skip","R","R","BOS","P"
"87","lynnf001","Lynn","Fred","L","L","BOS","OF"
"88","macwk101","MacWhorter","Keith","R","R","BOS","P"
"89","nichr001","Nichols","Reid","R","R","BOS","OF"
"90","ojedb001","Ojeda","Bob","L","L","BOS","P"
"91","papis101","Papi","Stan","R","R","BOS","3B"
"92","peret001","Perez","Tony","R","R","BOS","1B"
"93","raded101","Rader","Dave","L","R","BOS","C"
"94","rainc001","Rainey","Chuck","R","R","BOS","P"
"95","remmw101","Remmerswaal","Win","R","R","BOS","P"
"96","remyj001","Remy","Jerry","L","R","BOS","2B"
"97","renks101","Renko","Steve","R","R","BOS","P"
"98","ricej001","Rice","Jim","R","R","BOS","OF"
"99","sizet101","Sizemore","Ted","R","R","BOS","2B"
"100","stanb001","Stanley","Bob","R","R","BOS","P"
"101","stapd001","Stapleton","Dave","R","R","BOS","2B"
"102","torrm001","Torrez","Mike","R","R","BOS","P"
"103","tudoj001","Tudor","John","L","L","BOS","P"
"104","valdj101","Valdez","Julio","B","R","BOS","SS"
"105","walkc001","Walker","Chico","B","R","BOS","2B"
"106","wolfl101","Wolfe","Larry","R","R","BOS","3B"
"107","yastc101","Yastrzemski","Carl","L","R","BOS","DH"
"108","aased001","Aase","Don","R","R","CAL","P"
"109","barrj101","Barr","Jim","R","R","CAL","P"
"110","bayld001","Baylor","Don","R","R","CAL","OF"
"111","bottr101","Botting","Ralph","L","L","CAL","P"
"112","campb101","Campaneris","Bert","R","R","CAL","SS"
"113","carer001","Carew","Rod","L","R","CAL","1B"
"114","clarb002","Clark","Bobby","R","R","CAL","OF"
"115","cleam001","Clear","Mark","R","R","CAL","P"
"116","clibs101","Cliburn","Stan","R","R","CAL","C"
"117","cowea001","Cowens","Al","R","R","CAL","OF"
"118","cruzt001","Cruz","Todd","R","R","CAL","SS"
"119","donot101","Donohue","Tom","R","R","CAL","C"
"120","dorsj001","Dorsey","Jim","R","R","CAL","P"
"121","downb001","Downing","Brian","R","R","CAL","C"
"122","ferrb101","Ferris","Bob","R","R","CAL","P"
"123","fordd001","Ford","Dan","R","R","CAL","OF"
"124","frosd101","Frost","Dave","R","R","CAL","P"
"125","garrr101","Garr","Ralph","L","R","CAL","DH"
"126","gricb001","Grich","Bobby","R","R","CAL","2B"
"127","halie101","Halicki","Ed","R","R","CAL","P"
"128","harll101","Harlow","Larry","L","L","CAL","OF"
"129","harrj101","Harris","John","L","L","CAL","1B"
"130","hassa001","Hassler","Andy","L","L","CAL","P"
"131","kisob001","Kison","Bruce","R","R","CAL","P"
"132","knapc101","Knapp","Chris","R","R","CAL","P"
"133","kubsg101","Kubski","Gil","L","R","CAL","OF"
"134","lansc001","Lansford","Carney","R","R","CAL","3B"
"135","larod101","LaRoche","Dave","L","L","CAL","P"
"136","lemad101","Lemanczyk","Dave","R","R","CAL","P"
"137","marta101","Martinez","Alfredo","R","R","CAL","P"
"138","millr001","Miller","Rick","L","L","CAL","OF"
"139","montj101","Montague","John","R","R","CAL","P"
"140","patef101","Patek","Freddie","R","R","CAL","SS"
"141","rettm101","Rettenmund","Merv","R","R","CAL","DH"
"142","rudij101","Rudi","Joe","R","R","CAL","OF"
"143","schud002","Schuler","Dave","R","L","CAL","P"
"144","skagd101","Skaggs","Dave","R","R","CAL","C"
"145","tanaf001","Tanana","Frank","L","L","CAL","P"
"146","thomj001","Thompson","Jason","L","L","CAL","1B"
"147","thond001","Thon","Dickie","R","R","CAL","SS"
"148","whitd101","Whitmer","Dan","R","R","CAL","C"
"149","bainh001","Baines","Harold","L","L","CHA","OF"
"150","banna001","Bannister","Alan","R","R","CHA","OF"
"151","barrf101","Barrios","Francisco","R","R","CHA","P"
"152","baumr101","Baumgarten","Ross","L","L","CHA","P"
"153","bellk101","Bell","Kevin","R","R","CHA","3B"
"154","borgg101","Borgmann","Glenn","R","R","CHA","C"
"155","boslt001","Bosley","Thad","L","L","CHA","OF"
"156","burnb001","Burns","Britt","L","L","CHA","P"
"157","chaph101","Chappas","Harry","B","R","CHA","SS"
"158","contn101","Contreras","Nardi","B","R","CHA","P"
"159","cruzt001","Cruz","Todd","R","R","CHA","SS"
"160","dotsr001","Dotson","Richard","R","R","CHA","P"
"161","farme101","Farmer","Ed","R","R","CHA","P"
"162","folem001","Foley","Marv","L","R","CHA","C"
"163","hoffg002","Hoffman","Guy","L","L","CHA","P"
"164","hoytl001","Hoyt","LaMarr","R","R","CHA","P"
"165","johnl101","Johnson","Lamar","R","R","CHA","1B"
"166","johnr101","Johnson","Randy","L","L","CHA","DH"
"167","kimmb101","Kimm","Bruce","R","R","CHA","C"
"168","kravk101","Kravec","Ken","L","L","CHA","P"
"169","kuntr001","Kuntz","Rusty","R","R","CHA","OF"
"170","lemoc001","Lemon","Chet","R","R","CHA","OF"
"171","minom101","Minoso","Minnie","R","R","CHA","PH"
"172","molib101","Molinaro","Bob","L","R","CHA","OF"
"173","moorj101","Moore","Junior","R","R","CHA","3B"
"174","morrj002","Morrison","Jim","R","R","CHA","2B"
"175","mullf001","Mullins","Fran","R","R","CHA","3B"
"176","nordw101","Nordhagen","Wayne","R","R","CHA","OF"
"177","prolm101","Proly","Mike","R","R","CHA","P"
"178","pruir101","Pruitt","Ron","R","R","CHA","OF"
"179","pryog001","Pryor","Greg","R","R","CHA","SS"
"180","robid101","Robinson","Dewey","R","R","CHA","P"
"181","scarr101","Scarbery","Randy","B","R","CHA","P"
"182","seilr101","Seilheimer","Ricky","L","R","CHA","C"
"183","squim001","Squires","Mike","L","L","CHA","1B"
"184","suthl101","Sutherland","Leo","L","L","CHA","OF"
"185","trous001","Trout","Steve","L","L","CHA","P"
