"","Player.ID","Last.Name","First.Name","Bats","Pitches","Team","V7"
"1","ackej001","Acker","Jim","R","R","ATL","P"
"2","alvaj001","Alvarez","Jose","R","R","ATL","P"
"3","assep001","Assenmacher","Paul","L","L","ATL","P"
"4","beneb001","Benedict","Bruce","R","R","ATL","C"
"5","blank001","Blankenship","Kevin","R","R","ATL","P"
"6","blauj001","Blauser","Jeff","R","R","ATL","2B"
"7","bloct001","Blocker","Terry","L","L","ATL","OF"
"8","boevj001","Boever","Joe","R","R","ATL","P"
"9","caryc001","Cary","Chuck","L","L","ATL","P"
"10","coffk001","Coffman","Kevin","R","R","ATL","P"
"11","davij001","Davis","Jody","R","R","ATL","C"
"12","eaveg001","Eave","Gary","R","R","ATL","P"
"13","eichj001","Eichelberger","Juan","R","R","ATL","P"
"14","gantr001","Gant","Ron","R","R","ATL","2B"
"15","garcd001","Garcia","Damaso","R","R","ATL","2B"
"16","glavt001","Glavine","Tom","L","L","ATL","P"
"17","gregt001","Gregg","Tommy","L","L","ATL","OF"
"18","grifk001","Griffey","Ken","L","L","ATL","OF"
"19","halla001","Hall","Albert","B","R","ATL","OF"
"20","jamed001","James","Dion","L","L","ATL","OF"
"21","jimeg001","Jimenez","German","L","L","ATL","P"
"22","lemkm001","Lemke","Mark","B","R","ATL","2B"
"23","mahlr001","Mahler","Rick","R","R","ATL","P"
"24","morrj002","Morrison","Jim","R","R","ATL","3B"
"25","murpd001","Murphy","Dale","R","R","ATL","OF"
"26","oberk001","Oberkfell","Ken","L","R","ATL","3B"
"27","olwie001","Olwine","Ed","R","L","ATL","P"
"28","perrg001","Perry","Gerald","L","R","ATL","1B"
"29","pulec001","Puleo","Charlie","R","R","ATL","P"
"30","roeng001","Roenicke","Gary","R","R","ATL","OF"
"31","roysj001","Royster","Jerry","R","R","ATL","OF"
"32","rungp001","Runge","Paul","R","R","ATL","3B"
"33","simmt001","Simmons","Ted","B","R","ATL","1B"
"34","smitl002","Smith","Lonnie","R","R","ATL","OF"
"35","smitp001","Smith","Pete","R","R","ATL","P"
"36","smitz001","Smith","Zane","L","L","ATL","P"
"37","smolj001","Smoltz","John","R","R","ATL","P"
"38","suttb001","Sutter","Bruce","R","R","ATL","P"
"39","thoma001","Thomas","Andres","R","R","ATL","SS"
"40","virgo001","Virgil","Ozzie","R","R","ATL","C"
"41","aased001","Aase","Don","R","R","BAL","P"
"42","andeb001","Anderson","Brady","L","L","BAL","OF"
"43","ballj002","Ballard","Jeff","L","L","BAL","P"
"44","bautj001","Bautista","Jose","R","R","BAL","P"
"45","boddm001","Boddicker","Mike","R","R","BAL","P"
"46","davib001","Davis","Butch","R","R","BAL","OF"
"47","dillg001","Dillard","Gordon","L","L","BAL","P"
"48","dwyej001","Dwyer","Jim","L","L","BAL","DH"
"49","gerhk001","Gerhart","Ken","R","R","BAL","OF"
"50","gonzr001","Gonzales","Rene","R","R","BAL","3B"
"51","habyj001","Habyan","John","R","R","BAL","P"
"52","harnp001","Harnisch","Pete","B","R","BAL","P"
"53","hughk001","Hughes","Keith","L","L","BAL","OF"
"54","kennt001","Kennedy","Terry","L","R","BAL","C"
"55","landt001","Landrum","Tito","R","R","BAL","OF"
"56","lynnf001","Lynn","Fred","L","L","BAL","OF"
"57","mcgrs001","McGregor","Scott","B","L","BAL","P"
"58","milab001","Milacki","Bob","R","R","BAL","P"
"59","morgm001","Morgan","Mike","R","R","BAL","P"
"60","murre001","Murray","Eddie","B","R","BAL","1B"
"61","nichc001","Nichols","Carl","R","R","BAL","C"
"62","niedt001","Niedenfuer","Tom","R","R","BAL","P"
"63","noled001","Noles","Dickie","R","R","BAL","P"
"64","olsog001","Olson","Gregg","R","R","BAL","P"
"65","orsuj001","Orsulak","Joe","L","L","BAL","OF"
"66","perao001","Peraza","Oswaldo","R","R","BAL","P"
"67","ripkb001","Ripken","Billy","R","R","BAL","2B"
"68","ripkc001","Ripken","Cal","R","R","BAL","SS"
"69","rowdw001","Rowdon","Wade","R","R","BAL","3B"
"70","scheb001","Scherrer","Bill","L","L","BAL","P"
"71","schic002","Schilling","Curt","R","R","BAL","P"
"72","schmd001","Schmidt","Dave J.","R","R","BAL","P"
"73","schur001","Schu","Rick","R","R","BAL","3B"
"74","sheel001","Sheets","Larry","L","R","BAL","OF"
"75","siskd001","Sisk","Doug","R","R","BAL","P"
"76","stanp001","Stanicek","Pete","B","R","BAL","OF"
"77","stonj001","Stone","Jeff","L","R","BAL","OF"
"78","tettm001","Tettleton","Mickey","B","R","BAL","C"
"79","thurm001","Thurmond","Mark","L","L","BAL","P"
"80","tibbj001","Tibbs","Jay","R","R","BAL","P"
"81","trabj001","Traber","Jim","L","L","BAL","1B"
"82","willm004","Williamson","Mark","R","R","BAL","P"
"83","wortc001","Worthington","Craig","R","R","BAL","3B"
"84","andeb001","Anderson","Brady","L","L","BOS","OF"
"85","barrm001","Barrett","Marty","R","R","BOS","2B"
"86","benzt001","Benzinger","Todd","B","R","BOS","1B"
"87","boddm001","Boddicker","Mike","R","R","BOS","P"
"88","boggw001","Boggs","Wade","L","R","BOS","3B"
"89","boltt001","Bolton","Tom","L","L","BOS","P"
"90","boydo001","Boyd","Oil Can","R","R","BOS","P"
"91","burke001","Burks","Ellis","R","R","BOS","OF"
"92","ceror001","Cerone","Rick","R","R","BOS","C"
"93","clemr001","Clemens","Roger","R","R","BOS","P"
"94","crouz001","Crouch","Zach","L","L","BOS","P"
"95","currs001","Curry","Steve","R","R","BOS","P"
"96","dodsp001","Dodson","Pat","L","L","BOS","1B"
"97","ellss001","Ellsworth","Steve","R","R","BOS","P"
"98","evand002","Evans","Dwight","R","R","BOS","OF"
"99","gardw001","Gardner","Wes","R","R","BOS","P"
"100","gedmr001","Gedman","Rich","L","R","BOS","C"
"101","greem001","Greenwell","Mike","L","R","BOS","OF"
"102","horns001","Horn","Sam","L","L","BOS","DH"
"103","hursb001","Hurst","Bruce","L","L","BOS","P"
"104","kutcr001","Kutcher","Randy","R","R","BOS","DH"
"105","lampd001","Lamp","Dennis","R","R","BOS","P"
"106","marzj001","Marzano","John","R","R","BOS","C"
"107","owens001","Owen","Spike","B","R","BOS","SS"
"108","parrl002","Parrish","Larry","R","R","BOS","1B"
"109","quinc001","Quintana","Carlos","R","R","BOS","OF"
"110","reedj003","Reed","Jody","R","R","BOS","SS"
"111","ricej001","Rice","Jim","R","R","BOS","DH"
"112","rochm001","Rochford","Mike","L","L","BOS","P"
"113","romee001","Romero","Ed","R","R","BOS","3B"
"114","romik001","Romine","Kevin","R","R","BOS","OF"
"115","sellj001","Sellers","Jeff","R","R","BOS","P"
